month,track_id,spotify_streams,spotify_revenue,youtube_streams,youtube_revenue,apple_streams,apple_revenue,publishing_revenue,neighboring_rights_revenue,sync_revenue,other_revenue,total_revenue
2026-02,TRK_H_026,45349,90.7,46619,93.24,25278,50.56,31.06,15.88,6.52,28.4,316.36
2026-02,TRK_H_027,52152,104.3,46043,92.09,22905,45.81,29.87,17.23,6.17,24.43,319.9
2026-02,TRK_H_028,54811,109.62,56717,113.44,29880,59.76,38.04,18.38,8.19,32.99,380.42
2026-02,TRK_H_029,93730,187.46,86992,173.98,46325,92.65,63.42,26.47,10.54,48.49,603.01
2026-02,TRK_H_030,26593,53.19,28195,56.39,14080,28.16,16.7,8.46,3.78,15.0,181.68
2026-02,TRK_H_031,77902,155.8,82227,164.46,42161,84.32,49.88,23.51,10.69,42.64,531.3
2026-02,TRK_H_032,77019,154.04,83564,167.13,41046,82.09,56.88,28.14,9.78,37.94,536.0
2026-02,TRK_H_033,49110,98.22,54454,108.91,27934,55.87,35.09,16.41,6.63,26.22,347.35
2026-02,TRK_H_034,87032,174.07,85515,171.03,45822,91.64,56.42,32.95,13.35,47.83,587.29
2026-02,TRK_H_035,40548,81.1,40173,80.35,20740,41.48,28.98,12.21,4.95,21.85,270.92
2026-02,TRK_H_036,67219,134.44,77115,154.23,38010,76.02,46.06,23.66,9.89,35.46,479.76
2026-02,TRK_H_037,36642,73.28,36640,73.28,18523,37.05,23.45,11.56,4.47,17.38,240.47
2026-02,TRK_H_038,28861,57.72,32525,65.05,15380,30.76,22.35,10.01,4.39,16.73,207.01
2026-02,TRK_H_039,102773,205.55,86219,172.44,51913,103.83,69.67,32.79,11.48,46.47,642.23
2026-02,TRK_H_040,15704,31.41,14114,28.23,7800,15.6,10.78,5.37,2.09,8.71,102.19
2026-03,TRK_H_001,5116300,10232.6,5690251,11380.5,1537331,3074.66,1922.61,995.46,392.77,2844.19,30842.79
2026-03,TRK_H_002,399952,799.9,455798,911.6,189302,378.6,253.26,151.12,59.72,204.64,2758.84
2026-03,TRK_H_003,73978,147.96,72097,144.19,42366,84.73,50.93,26.86,11.27,42.18,508.12
2026-03,TRK_H_004,59514,119.03,70472,140.94,30577,61.15,47.7,21.52,9.11,32.94,432.39
2026-03,TRK_H_005,28592,57.19,30324,60.65,15359,30.72,17.0,9.56,3.72,14.03,192.87
2026-03,TRK_H_006,78898,157.8,83057,166.11,39239,78.48,56.62,25.8,9.4,40.74,534.95
2026-03,TRK_H_007,29471,58.94,31523,63.05,13943,27.89,18.2,9.24,3.75,15.89,196.96
2026-03,TRK_H_008,51618,103.24,50630,101.26,27917,55.83,31.46,18.57,6.81,27.1,344.27
2026-03,TRK_H_009,52196,104.39,46228,92.46,22353,44.71,30.42,15.8,6.58,23.72,318.08
2026-03,TRK_H_010,68296,136.59,64284,128.57,35443,70.89,42.79,23.42,9.42,35.6,447.28
2026-03,TRK_H_011,80686,161.37,84746,169.49,43352,86.7,56.01,28.02,10.56,40.42,552.57
2026-03,TRK_H_012,70721,141.44,83139,166.28,35977,71.95,56.03,26.31,10.39,39.43,511.83
2026-03,TRK_H_013,74663,149.33,77921,155.84,43880,87.76,57.06,27.75,10.6,46.94,535.28
2026-03,TRK_H_014,30448,60.9,30653,61.31,14492,28.98,17.94,9.01,4.2,15.67,198.01
2026-03,TRK_H_015,50715,101.43,59640,119.28,28671,57.34,35.7,17.14,8.21,28.06,367.16
2026-03,TRK_H_016,41556,83.11,41212,82.43,18980,37.96,26.41,12.51,5.59,22.37,270.38
2026-03,TRK_H_017,82721,165.44,82952,165.9,40234,80.47,56.54,26.72,10.02,46.64,551.73
2026-03,TRK_H_018,22998,46.0,27258,54.52,13315,26.63,17.89,7.89,3.39,12.69,169.01
2026-03,TRK_H_019,90558,181.12,99674,199.35,43648,87.3,70.21,29.75,12.44,52.71,632.88
2026-03,TRK_H_020,48054,96.11,45222,90.44,23645,47.29,30.2,14.27,5.68,26.84,310.83
2026-03,TRK_H_021,107349,214.7,112458,224.92,54246,108.49,67.72,36.92,14.9,59.87,727.52
2026-03,TRK_H_022,73164,146.33,74846,149.69,36913,73.83,43.73,23.84,8.74,34.48,480.64
2026-03,TRK_H_023,57566,115.13,53004,106.01,28228,56.46,32.63,18.47,6.5,27.26,362.46
2026-03,TRK_H_024,79044,158.09,90122,180.25,43844,87.69,57.36,31.15,10.55,50.8,575.89
2026-03,TRK_H_025,29652,59.31,31639,63.28,17358,34.72,23.12,9.66,3.98,18.23,212.3
2026-03,TRK_H_026,57552,115.11,60583,121.17,29793,59.59,38.5,17.38,7.43,29.4,388.58
2026-03,TRK_H_027,37038,74.08,40988,81.98,17757,35.51,24.52,11.77,5.21,22.59,255.66
2026-03,TRK_H_028,54659,109.32,46592,93.18,24025,48.05,35.36,15.56,6.35,25.62,333.44
2026-03,TRK_H_029,97288,194.58,93570,187.14,50633,101.27,61.34,33.73,12.33,50.81,641.2
2026-03,TRK_H_030,28700,57.4,28888,57.78,13734,27.47,20.01,8.5,3.75,15.09,190.0
2026-03,TRK_H_031,77651,155.3,73867,147.73,41316,82.63,49.93,26.66,11.05,41.46,514.76
2026-03,TRK_H_032,78465,156.93,82475,164.95,39304,78.61,54.11,27.06,9.21,37.21,528.08
2026-03,TRK_H_033,51827,103.66,47879,95.76,25119,50.24,30.35,15.05,7.19,28.41,330.66
2026-03,TRK_H_034,101406,202.81,90742,181.48,51038,102.08,66.21,33.22,11.93,54.0,651.73
2026-03,TRK_H_035,48668,97.34,50802,101.61,23506,47.01,35.79,16.6,6.77,24.3,329.42
2026-03,TRK_H_036,77614,155.23,71979,143.96,37414,74.83,49.1,22.35,10.0,35.47,490.94
2026-03,TRK_H_037,37543,75.09,35360,70.72,19550,39.1,27.52,13.36,4.69,21.27,251.75
2026-03,TRK_H_038,40173,80.35,39071,78.14,21363,42.73,28.87,12.62,5.61,23.08,271.4
2026-03,TRK_H_039,94150,188.3,83352,166.71,47505,95.01,56.94,31.54,12.57,48.35,599.42
2026-03,TRK_H_040,17869,35.74,16472,32.95,8210,16.42,11.38,5.12,2.32,8.76,112.69
2026-04,TRK_H_001,5484503,10969.01,5637437,11274.87,1451856,2903.71,1844.04,989.99,405.9,3141.94,31529.46
2026-04,TRK_H_002,428508,857.02,370147,740.29,212246,424.49,270.83,136.45,47.62,200.77,2677.47
2026-04,TRK_H_003,86052,172.1,76098,152.2,38628,77.26,60.48,29.41,11.91,43.5,546.86
2026-04,TRK_H_004,58881,117.76,60990,121.98,30425,60.85,40.02,21.0,8.41,32.8,402.82
2026-04,TRK_H_005,32479,64.96,34319,68.64,15901,31.8,21.35,10.07,4.4,18.43,219.65
2026-04,TRK_H_006,77020,154.04,82524,165.05,39823,79.65,50.02,25.91,11.19,38.73,524.59
2026-04,TRK_H_007,35111,70.22,29771,59.54,16229,32.46,22.79,11.66,4.05,17.41,218.13
2026-04,TRK_H_008,40227,80.45,44197,88.39,20263,40.53,28.61,14.87,5.22,23.38,281.45
2026-04,TRK_H_009,70686,141.37,71951,143.9,33785,67.57,49.99,20.81,9.17,35.66,468.47
2026-04,TRK_H_010,75884,151.77,72234,144.47,41607,83.22,53.82,28.35,10.6,40.11,512.34
2026-04,TRK_H_011,80020,160.04,81310,162.62,34592,69.19,46.88,25.29,9.67,42.84,516.53
2026-04,TRK_H_012,70994,141.99,63023,126.05,32394,64.79,44.65,23.57,9.14,39.38,449.57
2026-04,TRK_H_013,105903,211.81,112977,225.95,51914,103.83,76.85,39.47,14.73,57.45,730.09
2026-04,TRK_H_014,24733,49.47,25121,50.24,12692,25.38,16.57,8.78,3.32,12.99,166.75
2026-04,TRK_H_015,46353,92.71,44653,89.31,20557,41.12,28.91,15.44,5.35,21.63,294.47
2026-04,TRK_H_016,36177,72.35,37194,74.39,17546,35.09,22.47,12.28,5.28,21.08,242.94
2026-04,TRK_H_017,78871,157.74,77604,155.21,35882,71.77,49.35,25.37,10.38,43.75,513.57
2026-04,TRK_H_018,22522,45.05,21579,43.16,10242,20.48,14.14,6.49,2.92,11.64,143.88
2026-04,TRK_H_019,104982,209.97,93173,186.35,53130,106.26,65.01,32.77,12.43,50.68,663.47
2026-04,TRK_H_020,53067,106.13,59133,118.27,27911,55.82,40.75,17.42,7.06,27.71,373.16
2026-04,TRK_H_021,98873,197.75,93393,186.79,48482,96.97,61.43,33.23,13.86,54.2,644.23
2026-04,TRK_H_022,55355,110.71,57507,115.02,29058,58.12,36.56,20.19,7.68,27.21,375.49
2026-04,TRK_H_023,40794,81.59,39854,79.71,18697,37.4,25.06,13.72,5.53,20.47,263.48
2026-04,TRK_H_024,101624,203.25,99753,199.51,49316,98.63,60.8,35.0,13.79,56.5,667.48
2026-04,TRK_H_025,30268,60.54,29229,58.46,13967,27.93,16.97,8.45,3.58,13.64,189.57
2026-04,TRK_H_026,48960,97.92,52206,104.41,22454,44.91,32.72,16.73,6.86,26.92,330.47
2026-04,TRK_H_027,47710,95.42,45975,91.95,22633,45.27,29.17,14.71,5.78,26.11,308.41
2026-04,TRK_H_028,43925,87.85,45431,90.86,23567,47.14,26.51,15.69,5.67,24.64,298.36
2026-04,TRK_H_029,119747,239.49,124453,248.91,53693,107.39,70.89,38.25,14.7,62.8,782.43
2026-04,TRK_H_030,30133,60.27,27430,54.86,13578,27.16,19.23,9.92,4.24,17.22,192.9
2026-04,TRK_H_031,81218,162.44,78845,157.69,39699,79.4,58.06,26.19,11.29,39.67,534.74
2026-04,TRK_H_032,77743,155.49,82068,164.14,39393,78.79,53.49,25.53,10.07,39.74,527.25
2026-04,TRK_H_033,55302,110.6,58075,116.15,27740,55.48,39.81,19.74,7.11,27.32,376.21
2026-04,TRK_H_034,132152,264.31,118224,236.45,63094,126.19,83.86,42.2,17.41,67.0,837.42
2026-04,TRK_H_035,36580,73.16,42930,85.86,20733,41.47,25.7,12.41,4.85,22.1,265.55
2026-04,TRK_H_036,57949,115.9,56290,112.58,30184,60.37,36.96,19.23,7.6,28.44,381.08
2026-04,TRK_H_037,33005,66.01,31235,62.47,16903,33.81,23.48,12.34,4.28,19.69,222.08
2026-04,TRK_H_038,33214,66.43,33602,67.21,16411,32.82,19.53,11.47,4.42,17.13,219.01
2026-04,TRK_H_039,99165,198.33,110790,221.58,51687,103.37,69.17,30.54,14.64,58.01,695.64
2026-04,TRK_H_040,20165,40.33,20896,41.79,9560,19.12,13.11,6.25,2.54,10.08,133.22
2026-05,TRK_H_001,5885640,11771.28,5669204,11338.41,1614656,3229.31,2019.77,987.62,395.12,3388.91,33130.42
2026-05,TRK_H_002,374162,748.33,336959,673.92,193450,386.9,256.66,113.64,50.34,205.54,2435.33
2026-05,TRK_H_003,80307,160.61,93497,187.0,38415,76.83,60.63,29.05,10.65,42.66,567.43
2026-05,TRK_H_004,70126,140.25,73919,147.84,37197,74.4,47.98,21.0,8.6,38.84,478.91
2026-05,TRK_H_005,37566,75.13,34392,68.78,16898,33.8,23.02,12.19,4.49,19.62,237.03
2026-05,TRK_H_006,99195,198.39,97045,194.09,49831,99.66,57.18,30.33,13.06,46.73,639.44
2026-05,TRK_H_007,22546,45.09,22838,45.68,11470,22.94,15.2,6.85,2.99,11.69,150.44
2026-05,TRK_H_008,50436,100.87,53584,107.17,29069,58.14,36.06,16.26,6.98,29.62,355.1
2026-05,TRK_H_009,62467,124.94,65080,130.16,30759,61.52,43.01,18.44,8.18,34.98,421.23
2026-05,TRK_H_010,72213,144.43,82217,164.43,42303,84.61,50.58,28.41,10.84,44.59,527.89
2026-05,TRK_H_011,86983,173.97,91888,183.78,44015,88.03,57.05,31.01,11.25,46.64,591.73
2026-05,TRK_H_012,82504,165.01,75603,151.21,40816,81.63,48.9,25.81,11.09,41.98,525.63
2026-05,TRK_H_013,71676,143.35,83208,166.42,36466,72.93,48.32,27.3,10.93,39.24,508.49
2026-05,TRK_H_014,36196,72.39,30813,61.63,16211,32.42,22.91,11.12,4.69,18.08,223.24
2026-05,TRK_H_015,52011,104.02,45480,90.96,22654,45.31,32.31,16.55,6.62,24.77,320.54
2026-05,TRK_H_016,34499,69.0,35513,71.03,18962,37.93,26.09,10.75,5.2,20.32,240.32
2026-05,TRK_H_017,70411,140.82,71861,143.72,35192,70.39,45.09,24.65,8.74,38.37,471.78
2026-05,TRK_H_018,18307,36.62,19797,39.6,9327,18.66,14.01,6.28,2.68,11.42,129.27
2026-05,TRK_H_019,110142,220.29,115393,230.79,57177,114.36,73.02,36.23,15.31,59.84,749.84
2026-05,TRK_H_020,61966,123.93,56890,113.78,26726,53.45,43.04,20.97,8.62,32.59,396.38
2026-05,TRK_H_021,83902,167.81,91709,183.42,43673,87.35,60.54,28.68,10.71,50.15,588.66
2026-05,TRK_H_022,62132,124.27,61084,122.17,33165,66.33,47.77,21.27,8.92,33.07,423.8
2026-05,TRK_H_023,44780,89.56,52372,104.75,21766,43.53,34.34,17.28,7.01,25.36,321.83
2026-05,TRK_H_024,89098,178.2,84498,169.0,41238,82.48,54.29,28.01,10.82,51.0,573.8
2026-05,TRK_H_025,23104,46.21,24251,48.5,12219,24.44,17.43,9.03,3.39,14.47,163.47
2026-05,TRK_H_026,52964,105.93,55675,111.35,26858,53.72,41.54,20.99,7.44,33.6,374.57
2026-05,TRK_H_027,47633,95.27,51990,103.98,22774,45.55,36.4,15.43,6.28,24.43,327.34
2026-05,TRK_H_028,54893,109.79,46891,93.78,23552,47.1,33.55,15.89,6.82,25.14,332.07
2026-05,TRK_H_029,76654,153.31,79641,159.28,38465,76.93,55.32,30.4,10.17,46.03,531.44
2026-05,TRK_H_030,33735,67.47,31609,63.22,16985,33.97,21.12,11.2,3.76,15.14,215.88
2026-05,TRK_H_031,60911,121.82,62000,124.0,35036,70.07,43.65,21.45,9.43,34.19,424.61
2026-05,TRK_H_032,80779,161.56,80613,161.23,35022,70.04,49.16,23.73,9.91,42.06,517.69
2026-05,TRK_H_033,40877,81.75,44360,88.72,19567,39.13,29.82,14.59,6.08,22.68,282.77
2026-05,TRK_H_034,125386,250.77,134923,269.85,68972,137.95,77.8,46.83,15.65,63.1,861.95
2026-05,TRK_H_035,35612,71.22,36148,72.3,18261,36.52,25.98,11.32,4.57,19.56,241.47
2026-05,TRK_H_036,65804,131.61,65517,131.03,28927,57.85,44.75,22.37,8.87,35.89,432.37
2026-05,TRK_H_037,28473,56.95,28813,57.63,12580,25.16,18.05,8.69,3.99,14.24,184.71
2026-05,TRK_H_038,37442,74.88,33576,67.15,18336,36.67,23.4,12.2,4.56,19.75,238.61
2026-05,TRK_H_039,95065,190.13,97772,195.54,48429,96.86,60.95,31.05,12.06,53.85,640.44
2026-05,TRK_H_040,21705,43.41,19744,39.49,10051,20.1,13.62,6.58,2.56,10.84,136.6
